name,peak_coeff,est,lower_ci,upper_ci,successes,trials,scenario,simulation
B,0.7,1,1,1,,,5% introductions,85
A,0.8,0.666666666666667,0.0317245026280659,0.958274949079815,10,12,5% introductions,85
B,0.8,1,1,1,,,5% introductions,85
A,0.9,0.733333333333333,0.190794606793256,0.966848173119833,13,15,5% introductions,85
B,0.9,1,1,1,,,5% introductions,85
A,1,0.80952380952381,0.392451186172152,0.976501364231108,19,21,5% introductions,85
B,1,1,1,1,,,5% introductions,85
A,0.7,0.6,-0.432835872236179,0.989898473241064,4,5,5% introductions,86
B,0.7,1,1,1,,,5% introductions,86
A,0.8,0.714285714285714,-0.15744639408639,0.992779406276199,6,7,5% introductions,86
B,0.8,1,1,1,,,5% introductions,86
A,0.9,0.666666666666667,0.0317245026280659,0.958274949079815,10,12,5% introductions,86
B,0.9,1,1,1,,,5% introductions,86
A,1,0.733333333333333,0.190794606793256,0.966848173119833,13,15,5% introductions,86
B,1,1,1,1,,,5% introductions,86
A,0.7,0.5,-0.611759100633513,0.98738107358058,3,4,5% introductions,87
B,0.7,1,1,1,,,5% introductions,87
A,0.8,0.5,-0.611759100633513,0.98738107358058,3,4,5% introductions,87
B,0.8,1,-1,1,1,1,5% introductions,87
A,0.9,0.777777777777778,0.035006970165326,0.994381726506802,8,9,5% introductions,87
B,0.9,1,-1,1,2,2,5% introductions,87
A,1,0.8,0.109967765943609,0.994942842911076,9,10,5% introductions,87
B,1,-1,-1,0.683772233983162,0,2,5% introductions,87
A,0.7,1,-0.683772233983162,1,2,2,5% introductions,88
B,0.7,1,1,1,,,5% introductions,88
A,0.8,1,-0.683772233983162,1,2,2,5% introductions,88
B,0.8,1,1,1,,,5% introductions,88
A,0.9,1,0.0814837471201992,1,6,6,5% introductions,88
B,0.9,1,1,1,,,5% introductions,88
A,1,1,0.0814837471201992,1,6,6,5% introductions,88
B,1,0,-0.97484176581315,0.97484176581315,1,2,5% introductions,88
A,0.7,1,-1,1,1,1,5% introductions,89
B,0.7,1,1,1,,,5% introductions,89
A,0.8,1,-0.204729271232949,1,4,4,5% introductions,89
B,0.8,1,1,1,,,5% introductions,89
A,0.9,1,0.180767205549993,1,7,7,5% introductions,89
B,0.9,-1,-1,0.683772233983162,0,2,5% introductions,89
A,1,1,0.383005784362478,1,10,10,5% introductions,89
B,1,-1,-1,0.204729271232949,0,4,5% introductions,89
A,0.7,1,-0.683772233983162,1,2,2,5% introductions,90
B,0.7,1,1,1,,,5% introductions,90
A,0.8,1,-0.415196452357427,1,3,3,5% introductions,90
B,0.8,1,1,1,,,5% introductions,90
A,0.9,0.6,-0.432835872236179,0.989898473241064,4,5,5% introductions,90
B,0.9,1,1,1,,,5% introductions,90
A,1,0.818181818181818,0.174440166023235,0.995402055572372,10,11,5% introductions,90
B,1,1,-1,1,1,1,5% introductions,90
A,0.7,1,-0.683772233983162,1,2,2,5% introductions,91
B,0.7,1,1,1,,,5% introductions,91
A,0.8,1,0.0814837471201992,1,6,6,5% introductions,91
B,0.8,1,1,1,,,5% introductions,91
A,0.9,1,0.327465766240114,1,9,9,5% introductions,91
B,0.9,1,1,1,,,5% introductions,91
A,1,0.818181818181818,0.174440166023235,0.995402055572372,10,11,5% introductions,91
B,1,-1,-1,0.95,0,1,5% introductions,91
A,0.7,1,1,1,,,5% introductions,92
B,0.7,1,1,1,,,5% introductions,92
A,0.8,1,1,1,,,5% introductions,92
B,0.8,1,1,1,,,5% introductions,92
A,0.9,1,1,1,,,5% introductions,92
B,0.9,1,1,1,,,5% introductions,92
A,1,1,-0.683772233983162,1,2,2,5% introductions,92
B,1,1,-1,1,1,1,5% introductions,92
A,0.7,0.142857142857143,-0.631896864719834,0.802023443114984,4,7,5% introductions,93
B,0.7,1,1,1,,,5% introductions,93
A,0.8,0,-0.685974459025884,0.685974459025884,4,8,5% introductions,93
B,0.8,1,1,1,,,5% introductions,93
A,0.9,0.111111111111111,-0.575982986442264,0.726008675469667,5,9,5% introductions,93
B,0.9,1,1,1,,,5% introductions,93
A,1,0.0769230769230769,-0.497309035459393,0.615535116397424,7,13,5% introductions,93
B,1,1,1,1,,,5% introductions,93
A,0.7,1,-0.0436475002099628,1,5,5,5% introductions,94
B,0.7,1,1,1,,,5% introductions,94
A,0.8,0.714285714285714,-0.15744639408639,0.992779406276199,6,7,5% introductions,94
B,0.8,1,1,1,,,5% introductions,94
A,0.9,0.75,-0.0530193417504132,0.993680552937496,7,8,5% introductions,94
B,0.9,1,-1,1,1,1,5% introductions,94
A,1,0.75,-0.0530193417504132,0.993680552937496,7,8,5% introductions,94
B,1,1,-1,1,1,1,5% introductions,94
A,0.7,1,0.0814837471201992,1,6,6,5% introductions,95
B,0.7,1,1,1,,,5% introductions,95
A,0.8,0.777777777777778,0.035006970165326,0.994381726506802,8,9,5% introductions,95
B,0.8,1,1,1,,,5% introductions,95
A,0.9,0.777777777777778,0.035006970165326,0.994381726506802,8,9,5% introductions,95
B,0.9,1,1,1,,,5% introductions,95
A,1,0.8,0.109967765943609,0.994942842911076,9,10,5% introductions,95
B,1,1,-0.95,1,1,1,5% introductions,95
A,0.7,1,1,1,,,5% introductions,96
B,0.7,1,1,1,,,5% introductions,96
A,0.8,1,-0.415196452357427,1,3,3,5% introductions,96
B,0.8,1,-1,1,1,1,5% introductions,96
A,0.9,1,-0.204729271232949,1,4,4,5% introductions,96
B,0.9,-1,-1,0.95,0,1,5% introductions,96
A,1,1,0.261166704894362,1,8,8,5% introductions,96
B,1,-1,-1,0.204729271232949,0,4,5% introductions,96
A,0.7,1,-0.204729271232949,1,4,4,5% introductions,97
B,0.7,1,1,1,,,5% introductions,97
A,0.8,1,0.180767205549993,1,7,7,5% introductions,97
B,0.8,-1,-1,0.95,0,1,5% introductions,97
A,0.9,1,0.180767205549993,1,7,7,5% introductions,97
B,0.9,-1,-1,0.415196452357427,0,3,5% introductions,97
A,1,0.833333333333333,0.230407669698112,0.99578481353628,11,12,5% introductions,97
B,1,-1,-1,0.415196452357427,0,3,5% introductions,97
A,0.7,1,1,1,,,5% introductions,98
B,0.7,-1,-1,0.683772233983162,0,2,5% introductions,98
A,0.8,1,-0.95,1,1,1,5% introductions,98
B,0.8,-1,-1,0.683772233983162,0,2,5% introductions,98
A,0.9,1,0.0814837471201992,1,6,6,5% introductions,98
B,0.9,-1,-1,0.0436475002099628,0,5,5% introductions,98
A,1,1,0.261166704894362,1,8,8,5% introductions,98
B,1,-1,-1,-0.0814837471201992,0,6,5% introductions,98
A,0.7,1,-0.415196452357427,1,3,3,5% introductions,99
B,0.7,1,-1,1,1,1,5% introductions,99
A,0.8,1,-0.0436475002099628,1,5,5,5% introductions,99
B,0.8,-1,-1,0.683772233983162,0,2,5% introductions,99
A,0.9,0.5,-0.301711588825648,0.936291947500111,6,8,5% introductions,99
B,0.9,-1,-1,0.0436475002099628,0,5,5% introductions,99
A,1,0.571428571428572,-0.0159513540969437,0.906841424220265,11,14,5% introductions,99
B,1,-1,-1,0.0436475002099628,0,5,5% introductions,99
A,0.7,1,-0.95,1,1,1,5% introductions,100
B,0.7,1,-1,1,2,2,5% introductions,100
A,0.8,1,-0.95,1,1,1,5% introductions,100
B,0.8,-1,-1,0.415196452357427,0,3,5% introductions,100
A,0.9,0.333333333333333,-0.811401351899508,0.983192482680775,2,3,5% introductions,100
B,0.9,-1,-1,0.0436475002099628,0,5,5% introductions,100
A,1,0.833333333333333,0.230407669698112,0.99578481353628,11,12,5% introductions,100
B,1,-1,-1,0.0436475002099628,0,5,5% introductions,100
A,0.7,0.428571428571428,-0.289569062728065,0.806422137615893,4,12,6 groups: Group 3-6 assortative/dissorative,1
B,0.7,-1,-1,0.618797548168861,0,6,6 groups: Group 3-6 assortative/dissorative,1
C,0.7,0.818181818181818,-0.315280938247759,0.996615744160702,2,3,6 groups: Group 3-6 assortative/dissorative,1
D,0.7,-0.411764705882353,-0.980693964517753,0.47590918151955,1,13,6 groups: Group 3-6 assortative/dissorative,1
E,0.7,0.724137931034483,0.147211056009528,0.938456815656272,5,9,6 groups: Group 3-6 assortative/dissorative,1
F,0.7,-1,-1,0.552479588698271,0,7,6 groups: Group 3-6 assortative/dissorative,1
A,0.8,0.627906976744186,0.149135630198978,0.864926884772844,7,15,6 groups: Group 3-6 assortative/dissorative,1
B,0.8,-1,-1,0.331588215435329,0,11,6 groups: Group 3-6 assortative/dissorative,1
C,0.8,0.851851851851852,0.343493947147524,0.98487911424871,5,7,6 groups: Group 3-6 assortative/dissorative,1
D,0.8,-0.545454545454546,-0.986023020047798,0.304842433504538,1,18,6 groups: Group 3-6 assortative/dissorative,1
E,0.8,0.739130434782609,0.339604359011283,0.917732012910784,8,14,6 groups: Group 3-6 assortative/dissorative,1
F,0.8,-1,-1,0.164585159930009,0,15,6 groups: Group 3-6 assortative/dissorative,1
A,0.9,0.666666666666667,0.274967588673605,0.868565312473926,9,18,6 groups: Group 3-6 assortative/dissorative,1
B,0.9,-1,-1,0.00633363881814126,0,20,6 groups: Group 3-6 assortative/dissorative,1
C,0.9,0.764705882352941,0.409001597101308,0.924830222563762,9,15,6 groups: Group 3-6 assortative/dissorative,1
D,0.9,-0.62962962962963,-0.989046516411736,0.168758618291516,1,23,6 groups: Group 3-6 assortative/dissorative,1
E,0.9,0.666666666666667,0.345248051269925,0.848115106754204,12,24,6 groups: Group 3-6 assortative/dissorative,1
F,0.9,-0.565217391304348,-0.986754265564235,0.275183823134125,1,19,6 groups: Group 3-6 assortative/dissorative,1
A,1,0.758241758241758,0.520351500474937,0.890899181210972,16,27,6 groups: Group 3-6 assortative/dissorative,1
B,1,-1,-1,-0.134950354133901,0,26,6 groups: Group 3-6 assortative/dissorative,1
C,1,0.801801801801802,0.611831879768034,0.90911339941508,20,31,6 groups: Group 3-6 assortative/dissorative,1
D,1,-0.655172413793103,-0.989918819677655,0.121881608351827,1,25,6 groups: Group 3-6 assortative/dissorative,1
E,1,0.791044776119403,0.619647368222541,0.894306460319794,24,38,6 groups: Group 3-6 assortative/dissorative,1
F,1,-0.615384615384615,-0.988551195988727,0.193683104981875,1,22,6 groups: Group 3-6 assortative/dissorative,1
A,0.7,0.785714285714286,0.237024738696573,0.963411804917927,5,8,6 groups: Group 3-6 assortative/dissorative,2
B,0.7,-1,-1,0.0642150834427798,0,18,6 groups: Group 3-6 assortative/dissorative,2
C,0.7,0.86046511627907,0.523830164968313,0.974693800747213,8,11,6 groups: Group 3-6 assortative/dissorative,2
D,0.7,-1,-1,0.3809252702472,0,10,6 groups: Group 3-6 assortative/dissorative,2
E,0.7,0.515151515151515,-0.108423138978751,0.830994416372885,5,13,6 groups: Group 3-6 assortative/dissorative,2
F,0.7,-0.5,-0.984288250895121,0.368411130511836,1,16,6 groups: Group 3-6 assortative/dissorative,2
A,0.8,0.904761904761905,0.687371219508158,0.982053353771189,12,15,6 groups: Group 3-6 assortative/dissorative,2
B,0.8,-1,-1,0.0344701248876767,0,19,6 groups: Group 3-6 assortative/dissorative,2
C,0.8,0.89873417721519,0.713190124173635,0.974558307578396,15,19,6 groups: Group 3-6 assortative/dissorative,2
D,0.8,-1,-1,0.202338883934391,0,14,6 groups: Group 3-6 assortative/dissorative,2
E,0.8,0.509433962264151,0.0501249375511174,0.777995529517693,8,21,6 groups: Group 3-6 assortative/dissorative,2
F,0.8,-0.565217391304348,-0.986754265564235,0.275183823134125,1,19,6 groups: Group 3-6 assortative/dissorative,2
A,0.9,0.911764705882353,0.712393477594714,0.98326876602827,13,16,6 groups: Group 3-6 assortative/dissorative,2
B,0.9,-1,-1,-0.0696216523773438,0,23,6 groups: Group 3-6 assortative/dissorative,2
C,0.9,0.886792452830189,0.731738330750313,0.961327581981226,20,26,6 groups: Group 3-6 assortative/dissorative,2
D,0.9,-1,-1,0.164585159930009,0,15,6 groups: Group 3-6 assortative/dissorative,2
E,0.9,0.617647058823529,0.263674262123521,0.82197279720003,11,24,6 groups: Group 3-6 assortative/dissorative,2
F,0.9,-0.6875,-0.99099456883335,0.0581723172310875,1,28,6 groups: Group 3-6 assortative/dissorative,2
A,1,0.865671641791045,0.724935625712077,0.942552894320469,25,34,6 groups: Group 3-6 assortative/dissorative,2
B,1,-1,-1,-0.225619598374656,0,31,6 groups: Group 3-6 assortative/dissorative,2
C,1,0.801242236024845,0.652888115306235,0.893978173027472,29,45,6 groups: Group 3-6 assortative/dissorative,2
D,1,-1,-1,0.0642150834427798,0,18,6 groups: Group 3-6 assortative/dissorative,2
E,1,0.730769230769231,0.502594422010039,0.866358315879985,18,32,6 groups: Group 3-6 assortative/dissorative,2
F,1,-0.722222222222222,-0.992116254048902,-0.0163609492733083,1,32,6 groups: Group 3-6 assortative/dissorative,2
A,0.7,0.538461538461538,-0.0119834100932555,0.825876800023481,6,15,6 groups: Group 3-6 assortative/dissorative,3
B,0.7,-1,-1,0.552479588698271,0,7,6 groups: Group 3-6 assortative/dissorative,3
C,0.7,0.75,0.313297941781966,0.930963473535354,7,12,6 groups: Group 3-6 assortative/dissorative,3
D,0.7,-0.411764705882353,-0.980693964517753,0.47590918151955,1,13,6 groups: Group 3-6 assortative/dissorative,3
E,0.7,-1,-1,0.847325440969062,0,3,6 groups: Group 3-6 assortative/dissorative,3
F,0.7,-0.655172413793103,-0.989918819677655,0.121881608351827,1,25,6 groups: Group 3-6 assortative/dissorative,3
A,0.8,0.587301587301587,0.203088639847357,0.809433006774668,10,23,6 groups: Group 3-6 assortative/dissorative,3
B,0.8,-0.583333333333333,-0.987412800754797,0.246823857076962,1,20,6 groups: Group 3-6 assortative/dissorative,3
C,0.8,0.69811320754717,0.316553034408857,0.887355395337042,9,17,6 groups: Group 3-6 assortative/dissorative,3
D,0.8,-0.545454545454546,-0.986023020047798,0.304842433504538,1,18,6 groups: Group 3-6 assortative/dissorative,3
E,0.8,0.666666666666667,-0.197828618763066,0.947822665984036,3,6,6 groups: Group 3-6 assortative/dissorative,3
F,0.8,-0.6875,-0.99099456883335,0.0581723172310875,1,28,6 groups: Group 3-6 assortative/dissorative,3
A,0.9,0.609195402298851,0.305348185141087,0.797482594619317,14,31,6 groups: Group 3-6 assortative/dissorative,3
B,0.9,-0.696969696969697,-0.99130388571233,0.0385049991471674,1,29,6 groups: Group 3-6 assortative/dissorative,3
C,0.9,0.733333333333333,0.449485563626764,0.886102821867743,13,23,6 groups: Group 3-6 assortative/dissorative,3
D,0.9,-0.642857142857143,-0.98950075516318,0.144844495546365,1,24,6 groups: Group 3-6 assortative/dissorative,3
E,0.9,0.75,0.313297941781966,0.930963473535354,7,12,6 groups: Group 3-6 assortative/dissorative,3
F,0.9,-0.736842105263158,-0.992578454983802,-0.0498390949153867,1,34,6 groups: Group 3-6 assortative/dissorative,3
A,1,0.680672268907563,0.454503696679379,0.824922201710329,20,39,6 groups: Group 3-6 assortative/dissorative,3
B,1,-0.714285714285714,-0.991862870916153,0.00127493386941135,1,31,6 groups: Group 3-6 assortative/dissorative,3
C,1,0.747572815533981,0.524594608924708,0.87781479651027,18,31,6 groups: Group 3-6 assortative/dissorative,3
D,1,-0.523809523809524,-0.929969093215752,0.101079950766348,2,34,6 groups: Group 3-6 assortative/dissorative,3
E,1,0.780821917808219,0.514746316129478,0.915302264461042,13,21,6 groups: Group 3-6 assortative/dissorative,3
F,1,-0.782608695652174,-0.99398825824662,-0.163744876997059,1,42,6 groups: Group 3-6 assortative/dissorative,3
A,0.7,0.666666666666667,-0.197828618763066,0.947822665984036,3,6,6 groups: Group 3-6 assortative/dissorative,4
B,0.7,-1,-1,0.766745740163226,0,4,6 groups: Group 3-6 assortative/dissorative,4
C,0.7,0.904761904761905,0.328671272319376,0.99797149826238,4,5,6 groups: Group 3-6 assortative/dissorative,4
D,0.7,-1,-1,0.164585159930009,0,15,6 groups: Group 3-6 assortative/dissorative,4
E,0.7,0.538461538461538,-0.0119834100932555,0.825876800023481,6,15,6 groups: Group 3-6 assortative/dissorative,4
F,0.7,-1,-1,0.433933045185632,0,9,6 groups: Group 3-6 assortative/dissorative,4
A,0.8,0.794871794871795,0.379737017481707,0.952108379788887,7,11,6 groups: Group 3-6 assortative/dissorative,4
B,0.8,-1,-1,0.766745740163226,0,4,6 groups: Group 3-6 assortative/dissorative,4
C,0.8,0.754385964912281,0.421013257050119,0.913455630887532,10,17,6 groups: Group 3-6 assortative/dissorative,4
D,0.8,-0.565217391304348,-0.986754265564235,0.275183823134125,1,19,6 groups: Group 3-6 assortative/dissorative,4
E,0.8,0.688311688311688,0.38998813503399,0.857017046540021,13,25,6 groups: Group 3-6 assortative/dissorative,4
F,0.8,-1,-1,0.3809252702472,0,10,6 groups: Group 3-6 assortative/dissorative,4
A,0.9,0.724137931034483,0.379067847310736,0.895959301707473,10,18,6 groups: Group 3-6 assortative/dissorative,4
B,0.9,-1,-1,0.766745740163226,0,4,6 groups: Group 3-6 assortative/dissorative,4
C,0.9,0.844660194174757,0.664646596834149,0.938188837482943,19,27,6 groups: Group 3-6 assortative/dissorative,4
D,0.9,-0.62962962962963,-0.989046516411736,0.168758618291516,1,23,6 groups: Group 3-6 assortative/dissorative,4
E,0.9,0.711711711711712,0.486143447499581,0.850128478597428,19,35,6 groups: Group 3-6 assortative/dissorative,4
F,0.9,-1,-1,0.164585159930009,0,15,6 groups: Group 3-6 assortative/dissorative,4
A,1,0.666666666666667,0.411660378454874,0.824857672150092,17,34,6 groups: Group 3-6 assortative/dissorative,4
B,1,-0.375,-0.979100260281313,0.515431985397414,1,12,6 groups: Group 3-6 assortative/dissorative,4
C,1,0.858974358974359,0.729457737320838,0.93387220054283,29,40,6 groups: Group 3-6 assortative/dissorative,4
D,1,-0.666666666666667,-0.990304865694027,0.0998151878537357,1,26,6 groups: Group 3-6 assortative/dissorative,4
E,1,0.710526315789474,0.526058009015548,0.832467911216434,26,48,6 groups: Group 3-6 assortative/dissorative,4
F,1,-1,-1,-0.0924638080798185,0,24,6 groups: Group 3-6 assortative/dissorative,4
A,0.7,0.818181818181818,0.581320775167771,0.933939907634631,14,21,6 groups: Group 3-6 assortative/dissorative,5
B,0.7,-1,-1,0.552479588698271,0,7,6 groups: Group 3-6 assortative/dissorative,5
C,0.7,0.86046511627907,0.523830164968313,0.974693800747213,8,11,6 groups: Group 3-6 assortative/dissorative,5
D,0.7,-1,-1,0.69022963479034,0,5,6 groups: Group 3-6 assortative/dissorative,5
E,0.7,0.893939393939394,0.764940873221756,0.959916500987969,25,32,6 groups: Group 3-6 assortative/dissorative,5
F,0.7,-1,-1,0.989795918367347,0,1,6 groups: Group 3-6 assortative/dissorative,5
A,0.8,0.827956989247312,0.6258732486942,0.932078691136113,17,25,6 groups: Group 3-6 assortative/dissorative,5
B,0.8,-1,-1,0.331588215435329,0,11,6 groups: Group 3-6 assortative/dissorative,5
C,0.8,0.8,0.460723860056139,0.943158298574392,9,14,6 groups: Group 3-6 assortative/dissorative,5
D,0.8,-1,-1,0.242587902733537,0,13,6 groups: Group 3-6 assortative/dissorative,5
E,0.8,0.840490797546012,0.707603652042378,0.920316742974189,30,43,6 groups: Group 3-6 assortative/dissorative,5
F,0.8,-1,-1,0.766745740163226,0,4,6 groups: Group 3-6 assortative/dissorative,5
A,0.9,0.746031746031746,0.550461447499381,0.866704951200636,22,38,6 groups: Group 3-6 assortative/dissorative,5
B,0.9,-1,-1,-0.0924638080798185,0,24,6 groups: Group 3-6 assortative/dissorative,5
C,0.9,0.830985915492958,0.586922669864347,0.944068567653012,13,19,6 groups: Group 3-6 assortative/dissorative,5
D,0.9,-1,-1,-0.0924638080798185,0,24,6 groups: Group 3-6 assortative/dissorative,5
E,0.9,0.813725490196078,0.690295241606053,0.894315701603449,37,56,6 groups: Group 3-6 assortative/dissorative,5
F,0.9,-1,-1,0.490986111740394,0,8,6 groups: Group 3-6 assortative/dissorative,5
A,1,0.736111111111111,0.553513894483208,0.85334097856973,25,44,6 groups: Group 3-6 assortative/dissorative,5
B,1,-1,-1,-0.225619598374656,0,31,6 groups: Group 3-6 assortative/dissorative,5
C,1,0.851851851851852,0.681220938879822,0.940847722233573,20,28,6 groups: Group 3-6 assortative/dissorative,5
D,1,-1,-1,-0.256788462146957,0,33,6 groups: Group 3-6 assortative/dissorative,5
E,1,0.762295081967213,0.637907115332378,0.849776521889545,43,72,6 groups: Group 3-6 assortative/dissorative,5
F,1,-1,-1,-0.0924638080798185,0,24,6 groups: Group 3-6 assortative/dissorative,5
A,0.7,0.944444444444444,0.636132198538075,0.998732907658309,7,8,6 groups: Group 3-6 assortative/dissorative,6
B,0.7,-0.545454545454546,-0.986023020047798,0.304842433504538,1,18,6 groups: Group 3-6 assortative/dissorative,6
C,0.7,0.772151898734177,0.51639698858162,0.906414658929047,14,23,6 groups: Group 3-6 assortative/dissorative,6
D,0.7,-1,-1,0.433933045185632,0,9,6 groups: Group 3-6 assortative/dissorative,6
E,0.7,0.739130434782609,0.339604359011283,0.917732012910784,8,14,6 groups: Group 3-6 assortative/dissorative,6
F,0.7,-1,-1,0.490986111740394,0,8,6 groups: Group 3-6 assortative/dissorative,6
A,0.8,0.923076923076923,0.683926353691343,0.991513347411403,10,12,6 groups: Group 3-6 assortative/dissorative,6
B,0.8,-0.62962962962963,-0.989046516411736,0.168758618291516,1,23,6 groups: Group 3-6 assortative/dissorative,6
C,0.8,0.724137931034483,0.463969735672224,0.87198628361298,15,27,6 groups: Group 3-6 assortative/dissorative,6
D,0.8,-1,-1,0.202338883934391,0,14,6 groups: Group 3-6 assortative/dissorative,6
E,0.8,0.780821917808219,0.514746316129478,0.915302264461042,13,21,6 groups: Group 3-6 assortative/dissorative,6
F,0.8,-1,-1,0.285578822895881,0,12,6 groups: Group 3-6 assortative/dissorative,6
A,0.9,0.923076923076923,0.752233586000256,0.985264106615667,15,18,6 groups: Group 3-6 assortative/dissorative,6
B,0.9,-0.666666666666667,-0.990304865694027,0.0998151878537357,1,26,6 groups: Group 3-6 assortative/dissorative,6
C,0.9,0.732283464566929,0.532819179669513,0.856924676966127,22,39,6 groups: Group 3-6 assortative/dissorative,6
D,0.9,-1,-1,0.129107018878851,0,16,6 groups: Group 3-6 assortative/dissorative,6
E,0.9,0.777777777777778,0.546831145969076,0.903477823366844,16,26,6 groups: Group 3-6 assortative/dissorative,6
F,0.9,-1,-1,0.202338883934391,0,14,6 groups: Group 3-6 assortative/dissorative,6
A,1,0.827956989247312,0.6258732486942,0.932078691136113,17,25,6 groups: Group 3-6 assortative/dissorative,6
B,1,-0.714285714285714,-0.991862870916153,0.00127493386941135,1,31,6 groups: Group 3-6 assortative/dissorative,6
